b6,tumor0,nk0,T365,Tfinal,logTfinal,final_regime,regime_code
1.5e-6,79432.82347242821,10000.0,9.721460689615142e6,9.721460689612063e6,6.9877315690422,tumor_dominant,2
1.5e-6,118850.22274370189,10000.0,9.72146068961175e6,9.721460689612154e6,6.987731569042205,tumor_dominant,2
1.5e-6,177827.94100389228,10000.0,9.721460689610615e6,9.721460689612156e6,6.987731569042205,tumor_dominant,2
1.5e-6,266072.50597988087,10000.0,9.721460689614655e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,398107.1705534969,10000.0,9.72146068960925e6,9.721460689612119e6,6.987731569042203,tumor_dominant,2
1.5e-6,595662.1435290109,10000.0,9.721460689608626e6,9.721460689612087e6,6.987731569042201,tumor_dominant,2
1.5e-6,891250.9381337459,10000.0,9.721460689610602e6,9.721460689612053e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.333521432163324e6,10000.0,9.721460689611696e6,9.72146068961205e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.9952623149688789e6,10000.0,9.721460689608669e6,9.721460689612085e6,6.987731569042201,tumor_dominant,2
1.5e-6,2.985382618917957e6,10000.0,9.721460689613719e6,9.721460689612092e6,6.987731569042201,tumor_dominant,2
1.5e-6,4.466835921509635e6,10000.0,9.721460689615078e6,9.721460689612065e6,6.9877315690422,tumor_dominant,2
1.5e-6,6.683439175686149e6,10000.0,9.721460689609474e6,9.721460689612065e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.0e7,10000.0,9.721460689609831e6,9.721460689612059e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.0,12589.254117941662,473.7833202231526,473.77863935852645,2.676491171492739,controlled,0
1.5e-6,1.4962356560944334,12589.254117941662,473.7836432119664,473.77863965859916,2.676491171767225,controlled,0
1.5e-6,2.2387211385683394,12589.254117941662,473.78402390437145,473.77863862241867,2.6764911708193986,controlled,0
1.5e-6,3.3496543915782766,12589.254117941662,473.7844787101735,473.7786319510533,2.6764911647168974,controlled,0
1.5e-6,5.011872336272722,12589.254117941662,473.7850345186058,473.77864045223737,2.6764911724931895,controlled,0
1.5e-6,7.498942093324558,12589.254117941662,473.78572599679325,473.7786390784571,2.676491171236551,controlled,0
1.5e-6,11.220184543019636,12589.254117941662,473.78661204152564,473.7786393388541,2.676491171474744,controlled,0
1.5e-6,16.788040181225607,12589.254117941662,473.7877849422578,473.7786414149871,2.6764911733738463,controlled,0
1.5e-6,25.118864315095795,12589.254117941662,473.7894141906199,473.77864218219094,2.6764911740756308,controlled,0
1.5e-6,37.583740428844415,12589.254117941662,473.79182032881033,473.77864240804,2.676491174282222,controlled,0
1.5e-6,56.23413251903491,12589.254117941662,473.7957305242921,473.77864092171376,2.676491172922634,controlled,0
1.5e-6,84.13951416451951,12589.254117941662,473.8031502147046,473.7786413982167,2.6764911733585057,controlled,0
1.5e-6,125.89254117941675,12589.254117941662,473.8224016077679,473.7786521990317,2.67649118323834,controlled,0
1.5e-6,188.36490894898,12589.254117941662,473.9751249652593,473.7786722586345,2.676491201587469,controlled,0
1.5e-6,281.8382931264455,12589.254117941662,9.721460689087681e6,9.72146068961214e6,6.987731569042204,tumor_dominant,2
1.5e-6,421.6965034285823,12589.254117941662,9.721460689559422e6,9.721460689612167e6,6.987731569042205,tumor_dominant,2
1.5e-6,630.957344480193,12589.254117941662,9.721460689593548e6,9.721460689612078e6,6.987731569042201,tumor_dominant,2
1.5e-6,944.0608762859235,12589.254117941662,9.721460689604552e6,9.721460689612165e6,6.987731569042205,tumor_dominant,2
1.5e-6,1412.537544622754,12589.254117941662,9.721460689605474e6,9.721460689612076e6,6.987731569042201,tumor_dominant,2
1.5e-6,2113.489039836648,12589.254117941662,9.72146068961011e6,9.721460689612148e6,6.987731569042204,tumor_dominant,2
1.5e-6,3162.2776601683795,12589.254117941662,9.721460689611396e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,4731.512589614803,12589.254117941662,9.721460689608501e6,9.72146068961212e6,6.987731569042203,tumor_dominant,2
1.5e-6,7079.457843841381,12589.254117941662,9.721460689613169e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,10592.537251772897,12589.254117941662,9.721460689608296e6,9.72146068961209e6,6.987731569042201,tumor_dominant,2
1.5e-6,15848.93192461114,12589.254117941662,9.721460689614013e6,9.721460689612083e6,6.987731569042201,tumor_dominant,2
1.5e-6,23713.737056616552,12589.254117941662,9.721460689609753e6,9.721460689612059e6,6.9877315690422,tumor_dominant,2
1.5e-6,35481.33892335753,12589.254117941662,9.721460689613843e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,53088.444423098794,12589.254117941662,9.721460689615443e6,9.721460689612051e6,6.987731569042199,tumor_dominant,2
1.5e-6,79432.82347242821,12589.254117941662,9.72146068961252e6,9.721460689612126e6,6.987731569042203,tumor_dominant,2
1.5e-6,118850.22274370189,12589.254117941662,9.721460689609043e6,9.721460689612068e6,6.9877315690422,tumor_dominant,2
1.5e-6,177827.94100389228,12589.254117941662,9.721460689615121e6,9.721460689612063e6,6.9877315690422,tumor_dominant,2
1.5e-6,266072.50597988087,12589.254117941662,9.721460689614914e6,9.721460689612068e6,6.9877315690422,tumor_dominant,2
1.5e-6,398107.1705534969,12589.254117941662,9.721460689615373e6,9.721460689612048e6,6.987731569042199,tumor_dominant,2
1.5e-6,595662.1435290109,12589.254117941662,9.721460689610617e6,9.721460689612156e6,6.987731569042205,tumor_dominant,2
1.5e-6,891250.9381337459,12589.254117941662,9.721460689615091e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.333521432163324e6,12589.254117941662,9.721460689614393e6,9.721460689612078e6,6.987731569042201,tumor_dominant,2
1.5e-6,1.9952623149688789e6,12589.254117941662,9.721460689615386e6,9.72146068961205e6,6.987731569042199,tumor_dominant,2
1.5e-6,2.985382618917957e6,12589.254117941662,9.721460689612381e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,4.466835921509635e6,12589.254117941662,9.721460689614564e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,6.683439175686149e6,12589.254117941662,9.721460689608857e6,9.721460689612078e6,6.987731569042201,tumor_dominant,2
1.5e-6,1.0e7,12589.254117941662,9.721460689609015e6,9.72146068961211e6,6.987731569042202,tumor_dominant,2
1.5e-6,1.0,15848.93192461114,473.7830402211331,473.77863725790417,2.6764911695712357,controlled,0
1.5e-6,1.4962356560944334,15848.93192461114,473.7833290979944,473.7786396738031,2.6764911717811324,controlled,0
1.5e-6,2.2387211385683394,15848.93192461114,473.7836676890538,473.77863969989875,2.6764911718050026,controlled,0
1.5e-6,3.3496543915782766,15848.93192461114,473.78406955668424,473.7786387980276,2.6764911709800336,controlled,0
1.5e-6,5.011872336272722,15848.93192461114,473.78455339558406,473.7786293362973,2.6764911623251004,controlled,0
1.5e-6,7.498942093324558,15848.93192461114,473.78515165041847,473.7786398434466,2.67649117193631,controlled,0
1.5e-6,11.220184543019636,15848.93192461114,473.7859042999416,473.77864076519086,2.676491172779458,controlled,0
1.5e-6,16.788040181225607,15848.93192461114,473.78688466195,473.77864069820185,2.676491172718181,controlled,0
1.5e-6,25.118864315095795,15848.93192461114,473.7882125728792,473.77864235949465,2.676491174237816,controlled,0
1.5e-6,37.583740428844415,15848.93192461114,473.7901083291676,473.7786411902358,2.6764911731682592,controlled,0
1.5e-6,56.23413251903491,15848.93192461114,473.79303046561427,473.77864201236497,2.6764911739202857,controlled,0
1.5e-6,84.13951416451951,15848.93192461114,473.7981100748425,473.77864204702126,2.676491173951987,controlled,0
1.5e-6,125.89254117941675,15848.93192461114,473.80903907602124,473.77864567976593,2.6764911772749693,controlled,0
1.5e-6,188.36490894898,15848.93192461114,473.84847739219964,473.77865748049373,2.676491188069454,controlled,0
1.5e-6,281.8382931264455,15848.93192461114,9.721460677298103e6,9.721460689612063e6,6.9877315690422,tumor_dominant,2
1.5e-6,421.6965034285823,15848.93192461114,9.721460689494457e6,9.721460689612165e6,6.987731569042205,tumor_dominant,2
1.5e-6,630.957344480193,15848.93192461114,9.721460689588485e6,9.721460689612048e6,6.987731569042199,tumor_dominant,2
1.5e-6,944.0608762859235,15848.93192461114,9.721460689605305e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,1412.537544622754,15848.93192461114,9.721460689608876e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,2113.489039836648,15848.93192461114,9.721460689612491e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,3162.2776601683795,15848.93192461114,9.721460689608442e6,9.721460689612059e6,6.9877315690422,tumor_dominant,2
1.5e-6,4731.512589614803,15848.93192461114,9.72146068961369e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,7079.457843841381,15848.93192461114,9.721460689610861e6,9.721460689612173e6,6.987731569042205,tumor_dominant,2
1.5e-6,10592.537251772897,15848.93192461114,9.721460689613575e6,9.72146068961209e6,6.987731569042201,tumor_dominant,2
1.5e-6,15848.93192461114,15848.93192461114,9.721460689608632e6,9.721460689612105e6,6.987731569042202,tumor_dominant,2
1.5e-6,23713.737056616552,15848.93192461114,9.721460689612722e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,35481.33892335753,15848.93192461114,9.721460689615393e6,9.721460689612055e6,6.9877315690422,tumor_dominant,2
1.5e-6,53088.444423098794,15848.93192461114,9.721460689610045e6,9.721460689612057e6,6.9877315690422,tumor_dominant,2
1.5e-6,79432.82347242821,15848.93192461114,9.721460689608617e6,9.721460689612081e6,6.987731569042201,tumor_dominant,2
1.5e-6,118850.22274370189,15848.93192461114,9.721460689610377e6,9.72146068961215e6,6.987731569042204,tumor_dominant,2
1.5e-6,177827.94100389228,15848.93192461114,9.721460689610537e6,9.721460689612154e6,6.987731569042205,tumor_dominant,2
1.5e-6,266072.50597988087,15848.93192461114,9.72146068961314e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,398107.1705534969,15848.93192461114,9.721460689609015e6,9.721460689612111e6,6.987731569042202,tumor_dominant,2
1.5e-6,595662.1435290109,15848.93192461114,9.721460689615268e6,9.721460689612048e6,6.987731569042199,tumor_dominant,2
1.5e-6,891250.9381337459,15848.93192461114,9.72146068961193e6,9.721460689612048e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.333521432163324e6,15848.93192461114,9.721460689609794e6,9.721460689612133e6,6.987731569042204,tumor_dominant,2
1.5e-6,1.9952623149688789e6,15848.93192461114,9.721460689609636e6,9.72146068961213e6,6.987731569042203,tumor_dominant,2
1.5e-6,2.985382618917957e6,15848.93192461114,9.721460689608743e6,9.72146068961208e6,6.987731569042201,tumor_dominant,2
1.5e-6,4.466835921509635e6,15848.93192461114,9.721460689609597e6,9.721460689612063e6,6.9877315690422,tumor_dominant,2
1.5e-6,6.683439175686149e6,15848.93192461114,9.72146068961126e6,9.721460689612173e6,6.987731569042205,tumor_dominant,2
1.5e-6,1.0e7,15848.93192461114,9.721460689613752e6,9.721460689612094e6,6.987731569042202,tumor_dominant,2
1.5e-6,1.0,19952.62314968879,473.7827218147188,473.7786319001294,2.676491164670316,controlled,0
1.5e-6,1.4962356560944334,19952.62314968879,473.7829746301239,473.7786352589107,2.6764911677426957,controlled,0
1.5e-6,2.2387211385683394,19952.62314968879,473.7832681527001,473.7786352575783,2.6764911677414767,controlled,0
1.5e-6,3.3496543915782766,19952.62314968879,473.78361326499333,473.7786307294176,2.6764911635994304,controlled,0
1.5e-6,5.011872336272722,19952.62314968879,473.78402604822395,473.77863968994643,2.676491171795899,controlled,0
1.5e-6,7.498942093324558,19952.62314968879,473.7845288695594,473.7786390679358,2.676491171226927,controlled,0
1.5e-6,11.220184543019636,19952.62314968879,473.78515130578626,473.7786407980337,2.6764911728095,controlled,0
1.5e-6,16.788040181225607,19952.62314968879,473.7859463591236,473.7786411985639,2.676491173175877,controlled,0
1.5e-6,25.118864315095795,19952.62314968879,473.7869965744258,473.77864010663086,2.676491172177053,controlled,0
1.5e-6,37.583740428844415,19952.62314968879,473.7884439163809,473.778642593066,2.676491174451471,controlled,0
1.5e-6,56.23413251903491,19952.62314968879,473.7905669856603,473.77864128725577,2.6764911732570065,controlled,0
1.5e-6,84.13951416451951,19952.62314968879,473.79397619703246,473.7786409278703,2.6764911729282654,controlled,0
1.5e-6,125.89254117941675,19952.62314968879,473.80030800698245,473.77864097733726,2.6764911729735146,controlled,0
1.5e-6,188.36490894898,19952.62314968879,473.8159740933637,473.7786474672331,2.67649117891002,controlled,0
1.5e-6,281.8382931264455,19952.62314968879,473.9119887688888,473.7786746471252,2.6764912037722937,controlled,0
1.5e-6,421.6965034285823,19952.62314968879,9.721460688951124e6,9.721460689612163e6,6.987731569042205,tumor_dominant,2
1.5e-6,630.957344480193,19952.62314968879,9.721460689562233e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,944.0608762859235,19952.62314968879,9.721460689599955e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,1412.537544622754,19952.62314968879,9.721460689602971e6,9.721460689612098e6,6.987731569042202,tumor_dominant,2
1.5e-6,2113.489039836648,19952.62314968879,9.721460689608378e6,9.72146068961217e6,6.987731569042205,tumor_dominant,2
1.5e-6,3162.2776601683795,19952.62314968879,9.721460689607922e6,9.721460689612063e6,6.9877315690422,tumor_dominant,2
1.5e-6,4731.512589614803,19952.62314968879,9.721460689609384e6,9.72146068961215e6,6.987731569042204,tumor_dominant,2
1.5e-6,7079.457843841381,19952.62314968879,9.721460689607998e6,9.721460689612083e6,6.987731569042201,tumor_dominant,2
1.5e-6,10592.537251772897,19952.62314968879,9.721460689609077e6,9.721460689612063e6,6.9877315690422,tumor_dominant,2
1.5e-6,15848.93192461114,19952.62314968879,9.72146068961011e6,9.721460689612148e6,6.987731569042204,tumor_dominant,2
1.5e-6,23713.737056616552,19952.62314968879,9.72146068961448e6,9.721460689612074e6,6.987731569042201,tumor_dominant,2
1.5e-6,35481.33892335753,19952.62314968879,9.721460689609138e6,9.721460689612066e6,6.9877315690422,tumor_dominant,2
1.5e-6,53088.444423098794,19952.62314968879,9.721460689612525e6,9.721460689612126e6,6.987731569042203,tumor_dominant,2
1.5e-6,79432.82347242821,19952.62314968879,9.721460689609332e6,9.721460689612065e6,6.9877315690422,tumor_dominant,2
1.5e-6,118850.22274370189,19952.62314968879,9.721460689609567e6,9.721460689612128e6,6.987731569042203,tumor_dominant,2
1.5e-6,177827.94100389228,19952.62314968879,9.721460689615458e6,9.721460689612051e6,6.987731569042199,tumor_dominant,2
1.5e-6,266072.50597988087,19952.62314968879,9.721460689613555e6,9.721460689612096e6,6.987731569042202,tumor_dominant,2
1.5e-6,398107.1705534969,19952.62314968879,9.721460689608946e6,9.72146068961211e6,6.987731569042202,tumor_dominant,2
1.5e-6,595662.1435290109,19952.62314968879,9.721460689609079e6,9.721460689612113e6,6.987731569042202,tumor_dominant,2
1.5e-6,891250.9381337459,19952.62314968879,9.721460689608784e6,9.721460689612076e6,6.987731569042201,tumor_dominant,2
1.5e-6,1.333521432163324e6,19952.62314968879,9.721460689610329e6,9.721460689612148e6,6.987731569042204,tumor_dominant,2
1.5e-6,1.9952623149688789e6,19952.62314968879,9.72146068960888e6,9.721460689612074e6,6.987731569042201,tumor_dominant,2
1.5e-6,2.985382618917957e6,19952.62314968879,9.72146068961372e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,4.466835921509635e6,19952.62314968879,9.721460689609911e6,9.721460689612137e6,6.987731569042204,tumor_dominant,2
1.5e-6,6.683439175686149e6,19952.62314968879,9.72146068961538e6,9.721460689612057e6,6.9877315690422,tumor_dominant,2
1.5e-6,1.0e7,19952.62314968879,9.72146068960914e6,9.721460689612113e6,6.987731569042202,tumor_dominant,2
1.5e-6,1.0,25118.864315095823,473.78236717637446,473.77862953677055,2.6764911625084795,controlled,0
1.5e-6,1.4962356560944334,25118.864315095823,473.78258227986777,473.7786292964933,2.676491162288691,controlled,0
1.5e-6,2.2387211385683394,25118.864315095823,473.78283013840377,473.7786297939504,2.67649116274373,controlled,0
1.5e-6,3.3496543915782766,25118.864315095823,473.78311893989184,473.77862600998446,2.676491159282421,controlled,0
1.5e-6,5.011872336272722,25118.864315095823,473.7834603612127,473.77863508907836,2.676491167587345,controlled,0
1.5e-6,7.498942093324558,25118.864315095823,473.78387054307075,473.77863969739514,2.6764911718027125,controlled,0
1.5e-6,11.220184543019636,25118.864315095823,473.7843695186523,473.77862889640875,2.676491161922721,controlled,0
1.5e-6,16.788040181225607,25118.864315095823,473.7849958102439,473.7786385868208,2.676491170786836,controlled,0
1.5e-6,25.118864315095795,25118.864315095823,473.78579977910186,473.7786389810037,2.6764911711474073,controlled,0
1.5e-6,37.583740428844415,25118.864315095823,473.78687050263983,473.7786429574961,2.676491174784826,controlled,0
1.5e-6,56.23413251903491,25118.864315095823,473.7883704885344,473.77864187086794,2.676491173790854,controlled,0
1.5e-6,84.13951416451951,25118.864315095823,473.7906129480365,473.77864290779826,2.676491174739366,controlled,0
1.5e-6,125.89254117941675,25118.864315095823,473.7943247043404,473.7786437093737,2.6764911754725915,controlled,0
1.5e-6,188.36490894898,25118.864315095823,473.8016065943995,473.7786413904322,2.676491173351385,controlled,0
1.5e-6,281.8382931264455,25118.864315095823,473.82205278640276,473.77864297368467,2.6764911747996343,controlled,0
1.5e-6,421.6965034285823,25118.864315095823,474.1265746343044,473.77864232876783,2.6764911742097093,controlled,0
1.5e-6,630.957344480193,25118.864315095823,9.721460689383216e6,9.721460689612085e6,6.987731569042201,tumor_dominant,2
1.5e-6,944.0608762859235,25118.864315095823,9.721460689579908e6,9.721460689612063e6,6.9877315690422,tumor_dominant,2
1.5e-6,1412.537544622754,25118.864315095823,9.721460689599477e6,9.721460689612074e6,6.987731569042201,tumor_dominant,2
1.5e-6,2113.489039836648,25118.864315095823,9.721460689606067e6,9.721460689612145e6,6.987731569042204,tumor_dominant,2
1.5e-6,3162.2776601683795,25118.864315095823,9.72146068961178e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,4731.512589614803,25118.864315095823,9.721460689607969e6,9.721460689612066e6,6.9877315690422,tumor_dominant,2
1.5e-6,7079.457843841381,25118.864315095823,9.721460689614713e6,9.721460689612048e6,6.987731569042199,tumor_dominant,2
1.5e-6,10592.537251772897,25118.864315095823,9.721460689610817e6,9.721460689612173e6,6.987731569042205,tumor_dominant,2
1.5e-6,15848.93192461114,25118.864315095823,9.721460689609004e6,9.72146068961212e6,6.987731569042203,tumor_dominant,2
1.5e-6,23713.737056616552,25118.864315095823,9.721460689610817e6,9.721460689612165e6,6.987731569042205,tumor_dominant,2
1.5e-6,35481.33892335753,25118.864315095823,9.721460689609598e6,9.72146068961206e6,6.9877315690422,tumor_dominant,2
1.5e-6,53088.444423098794,25118.864315095823,9.721460689614952e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,79432.82347242821,25118.864315095823,9.72146068960936e6,9.721460689612122e6,6.987731569042203,tumor_dominant,2
1.5e-6,118850.22274370189,25118.864315095823,9.721460689614082e6,9.721460689612085e6,6.987731569042201,tumor_dominant,2
1.5e-6,177827.94100389228,25118.864315095823,9.721460689613836e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,266072.50597988087,25118.864315095823,9.721460689615432e6,9.721460689612055e6,6.9877315690422,tumor_dominant,2
1.5e-6,398107.1705534969,25118.864315095823,9.7214606896135e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,595662.1435290109,25118.864315095823,9.72146068961168e6,9.721460689612158e6,6.987731569042205,tumor_dominant,2
1.5e-6,891250.9381337459,25118.864315095823,9.721460689611692e6,9.72146068961205e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.333521432163324e6,25118.864315095823,9.721460689613307e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.9952623149688789e6,25118.864315095823,9.721460689610884e6,9.721460689612053e6,6.987731569042199,tumor_dominant,2
1.5e-6,2.985382618917957e6,25118.864315095823,9.721460689612595e6,9.721460689612124e6,6.987731569042203,tumor_dominant,2
1.5e-6,4.466835921509635e6,25118.864315095823,9.721460689613856e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,6.683439175686149e6,25118.864315095823,9.72146068961459e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.0e7,25118.864315095823,9.72146068961212e6,9.721460689612048e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.0,31622.776601683792,473.7819800520997,473.7786308972602,2.676491163752961,controlled,0
1.5e-6,1.4962356560944334,31622.776601683792,473.7821585046093,473.7786358355765,2.6764911682701893,controlled,0
1.5e-6,2.2387211385683394,31622.776601683792,473.7823619366771,473.77863848989875,2.6764911706981787,controlled,0
1.5e-6,3.3496543915782766,31622.776601683792,473.78259610866627,473.7786386886915,2.6764911708800208,controlled,0
1.5e-6,5.011872336272722,31622.776601683792,473.7828690604597,473.77863831692196,2.6764911705399514,controlled,0
1.5e-6,7.498942093324558,31622.776601683792,473.7831913506577,473.7786353343864,2.6764911678117356,controlled,0
1.5e-6,11.220184543019636,31622.776601683792,473.7835795419434,473.7786362291189,2.6764911686301747,controlled,0
1.5e-6,16.788040181225607,31622.776601683792,473.7840555466297,473.778638197861,2.676491170431043,controlled,0
1.5e-6,25.118864315095795,31622.776601683792,473.78465110545216,473.7786402199265,2.676491172280688,controlled,0
1.5e-6,37.583740428844415,31622.776601683792,473.7854196154731,473.77864020013106,2.67649117226258,controlled,0
1.5e-6,56.23413251903491,31622.776601683792,473.78644870329066,473.778639102315,2.6764911712583745,controlled,0
1.5e-6,84.13951416451951,31622.776601683792,473.7878975337696,473.77863976384424,2.6764911718634954,controlled,0
1.5e-6,125.89254117941675,31622.776601683792,473.790082797258,473.778643085455,2.676491174901874,controlled,0
1.5e-6,188.36490894898,31622.776601683792,473.7937511851222,473.77864312895076,2.676491174941661,controlled,0
1.5e-6,281.8382931264455,31622.776601683792,473.801134316856,473.778647394202,2.676491178843216,controlled,0
1.5e-6,421.6965034285823,31622.776601683792,473.8232269070507,473.77864841505345,2.67649117977702,controlled,0
1.5e-6,630.957344480193,31622.776601683792,474.8105638972055,473.77863984031137,2.6764911719334425,controlled,0
1.5e-6,944.0608762859235,31622.776601683792,9.72146068947291e6,9.72146068961214e6,6.987731569042204,tumor_dominant,2
1.5e-6,1412.537544622754,31622.776601683792,9.721460689589344e6,9.721460689612053e6,6.987731569042199,tumor_dominant,2
1.5e-6,2113.489039836648,31622.776601683792,9.721460689606812e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,3162.2776601683795,31622.776601683792,9.721460689611046e6,9.721460689612087e6,6.987731569042201,tumor_dominant,2
1.5e-6,4731.512589614803,31622.776601683792,9.721460689607223e6,9.72146068961207e6,6.9877315690422,tumor_dominant,2
1.5e-6,7079.457843841381,31622.776601683792,9.721460689614564e6,9.721460689612059e6,6.9877315690422,tumor_dominant,2
1.5e-6,10592.537251772897,31622.776601683792,9.72146068961332e6,9.72146068961209e6,6.987731569042201,tumor_dominant,2
1.5e-6,15848.93192461114,31622.776601683792,9.721460689613145e6,9.721460689612044e6,6.987731569042199,tumor_dominant,2
1.5e-6,23713.737056616552,31622.776601683792,9.72146068961469e6,9.721460689612068e6,6.9877315690422,tumor_dominant,2
1.5e-6,35481.33892335753,31622.776601683792,9.72146068961142e6,9.721460689612165e6,6.987731569042205,tumor_dominant,2
1.5e-6,53088.444423098794,31622.776601683792,9.721460689612208e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,79432.82347242821,31622.776601683792,9.721460689613696e6,9.721460689612092e6,6.987731569042201,tumor_dominant,2
1.5e-6,118850.22274370189,31622.776601683792,9.72146068960863e6,9.721460689612094e6,6.987731569042202,tumor_dominant,2
1.5e-6,177827.94100389228,31622.776601683792,9.721460689610912e6,9.721460689612051e6,6.987731569042199,tumor_dominant,2
1.5e-6,266072.50597988087,31622.776601683792,9.721460689611543e6,9.72146068961205e6,6.987731569042199,tumor_dominant,2
1.5e-6,398107.1705534969,31622.776601683792,9.721460689609079e6,9.721460689612113e6,6.987731569042202,tumor_dominant,2
1.5e-6,595662.1435290109,31622.776601683792,9.721460689608626e6,9.721460689612085e6,6.987731569042201,tumor_dominant,2
1.5e-6,891250.9381337459,31622.776601683792,9.721460689612387e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,1.333521432163324e6,31622.776601683792,9.721460689612444e6,9.721460689612128e6,6.987731569042203,tumor_dominant,2
1.5e-6,1.9952623149688789e6,31622.776601683792,9.721460689610867e6,9.721460689612161e6,6.987731569042205,tumor_dominant,2
1.5e-6,2.985382618917957e6,31622.776601683792,9.72146068961022e6,9.721460689612145e6,6.987731569042204,tumor_dominant,2
1.5e-6,4.466835921509635e6,31622.776601683792,9.72146068961313e6,9.721460689612107e6,6.987731569042202,tumor_dominant,2
1.5e-6,6.683439175686149e6,31622.776601683792,9.721460689610891e6,9.721460689612161e6,6.987731569042205,tumor_dominant,2
1.5e-6,1.0e7,31622.776601683792,9.72146068961151e6,9.721460689612167e6,6.987731569042205,tumor_dominant,2
1.5e-6,1.0,39810.71705534969,473.78156718686967,473.7786363973267,2.6764911687840396,controlled,0
1.5e-6,1.4962356560944334,39810.71705534969,473.7817087641917,473.7786327949479,2.6764911654888337,controlled,0
1.5e-6,2.2387211385683394,39810.71705534969,473.78186968906107,473.7786282665276,2.67649116134655,controlled,0
1.5e-6,3.3496543915782766,39810.71705534969,473.78205340092984,473.77863440582547,2.6764911669623523,controlled,0
1.5e-6,5.011872336272722,39810.71705534969,473.7822646943622,473.77863478133276,2.6764911673058407,controlled,0
1.5e-6,7.498942093324558,39810.71705534969,473.78251052076644,473.77863420585373,2.6764911667794324,controlled,0
1.5e-6,11.220184543019636,39810.71705534969,473.7828010855586,473.77862977643457,2.6764911627277077,controlled,0
1.5e-6,16.788040181225607,39810.71705534969,473.7831511032121,473.7786394446705,2.6764911715715374,controlled,0
1.5e-6,25.118864315095795,39810.71705534969,473.78357669679593,473.778629288275,2.6764911622811733,controlled,0
1.5e-6,37.583740428844415,39810.71705534969,473.784111716161,473.7786390556345,2.6764911712156745,controlled,0
1.5e-6,56.23413251903491,39810.71705534969,473.7847987539239,473.77864003795713,2.676491172114235,controlled,0
1.5e-6,84.13951416451951,39810.71705534969,473.7857166785515,473.7786374093943,2.6764911697098084,controlled,0
1.5e-6,125.89254117941675,39810.71705534969,473.7870042092442,473.7786391926097,2.67649117134097,controlled,0
1.5e-6,188.36490894898,39810.71705534969,473.7889362169397,473.7786429328693,2.6764911747622993,controlled,0
1.5e-6,281.8382931264455,39810.71705534969,473.79215356099337,473.77864245510136,2.67649117432527,controlled,0
1.5e-6,421.6965034285823,39810.71705534969,473.79853158612383,473.7786451594124,2.676491176798986,controlled,0
1.5e-6,630.957344480193,39810.71705534969,473.81688628432767,473.7786490786741,2.676491180384054,controlled,0
1.5e-6,944.0608762859235,39810.71705534969,474.187242577615,473.77864293095683,2.67649117476055,controlled,0
1.5e-6,1412.537544622754,39810.71705534969,9.72146068948035e6,9.721460689612102e6,6.987731569042202,tumor_dominant,2
1.5e-6,2113.489039836648,39810.71705534969,9.721460689591635e6,9.721460689612057e6,6.9877315690422,tumor_dominant,2
1.5e-6,3162.2776601683795,39810.71705534969,9.721460689607063e6,9.721460689612046e6,6.987731569042199,tumor_dominant,2
1.5e-6,4731.512589614803,39810.71705534969,9.72146068961298e6,9.721460689612053e6,6.987731569042199,tumor_dominant,2
