b5,b6,T365,T10000,logT10000,M10000,NK10000,CTL10000,B10000,phase,phase_code
0.0001,6.099621225868601e-7,5393.628048492642,9.739750733336244e6,6.988547886835876,487013.68446530565,717.1506342795099,15.772392542989362,205.24977693253646,tumor_dominant,2
0.0001,6.605318847450488e-7,3499.9279117981796,9.738712479322469e6,6.988501588733382,486961.87273504905,717.226776600881,15.774063032518514,205.27160621984288,tumor_dominant,2
0.0001,7.152942037031436e-7,2677.460044440419,2723.2516425152703,3.4352472214155467,636.1625463786353,210063.83786701682,754.0670697471144,119594.13087427885,intermediate,1
0.0001,7.745966692414835e-7,2164.801539769562,2172.8404272508005,3.3372276611357634,608.6419991158084,213591.7142854734,632.7796606540377,123664.23592363369,intermediate,1
0.0001,8.388156885568838e-7,1792.030392972739,1793.8689480256892,3.2540327441527452,589.6934240168408,216090.4331496414,541.3889437041066,126631.50520876418,intermediate,1
0.0001,9.083588754108175e-7,1499.1944993190725,1499.670756513129,3.1762854195490124,574.9835266453186,218070.89097086297,465.59760449055113,129035.06617866016,intermediate,1
0.0001,9.836676373532668e-7,1259.1860760910924,1259.318348592027,3.1004802590651295,562.9659065074255,219716.02368267084,400.31524299077756,131067.50240065901,intermediate,1
0.0001,1.0652199774439907e-6,1057.627687941695,1057.6659823868122,3.0247589583246963,552.8832924497517,221115.5421348938,343.0784446591999,132822.7453929219,intermediate,1
0.0001,1.1535335282543925e-6,885.9829940556168,885.9943524377617,2.947920854653683,544.2997104308555,222321.11589939764,292.493465272318,134354.5031100911,controlled,0
0.0001,1.2491688374075696e-6,738.7301173085941,738.733549528047,2.8690753159365805,536.9366761679929,223365.7907013569,247.68420212400463,135696.8878954578,controlled,0
0.0001,1.3527329255106409e-6,612.0399963723625,612.0410312847621,2.787489543138648,530.6020484408385,224272.44265273504,208.04935713268134,136873.43053233696,controlled,0
0.0001,1.4648831390624412e-6,503.093830834241,503.09416143011646,2.702511667338236,525.1547095821365,225058.01010164435,173.13971331568635,137901.61701363974,controlled,0
0.0001,1.5863313227918852e-6,409.702223861397,409.70231569906997,2.6135271515814162,520.4851139679548,225735.81120682752,142.5900692602819,138795.37814417225,controlled,0
0.0001,1.7178483379099004e-6,330.079608715925,330.0796294101088,2.5199324604049216,516.5039780610751,226316.91471578748,116.07907161204542,139566.56906867184,controlled,0
0.0001,1.8602689549533346e-6,262.7047429792904,262.7047473032305,2.4211179481819016,513.1352338428469,226810.97385909344,93.30499196885447,140225.85923749045,controlled,0
0.0001,2.0144971522769457e-6,206.23219995781938,206.23219614474536,2.3164572294600565,510.31160576044033,227226.7515477762,73.97129421708861,140783.28345036157,controlled,0
0.0001,2.1815118538242366e-6,159.43595739017138,159.43595966350858,2.2053017163990023,507.97179923577124,227572.4450887302,57.77882793737973,141248.56535242102,controlled,0
0.0001,2.3623731425962365e-6,121.1745365604197,121.17453964791872,2.0869807112873158,506.0587312305892,227855.8727819922,44.422760462004454,141631.27929381444,controlled,0
0.0001,2.5582289892565713e-6,90.37119261268471,90.37119309563494,1.960809295826377,504.5185610828925,228084.5668031036,33.5930253453574,141940.9027113747,controlled,0
0.0001,2.770322538580971e-6,66.00516155904425,66.00516367643867,1.8261082723989073,503.3002641604145,228265.79412617636,24.977417389580907,142186.78217343168,controlled,0
0.0001,3.000000000000001e-6,47.11100104164427,47.11099305807307,1.682244321259045,502.35554556035805,228406.5208283468,18.266588118335477,142378.03028946032,controlled,0
0.00011450475699382812,2.0000000000000002e-7,9.748682892643072e6,9.748683026379993e6,6.988945994298078,487459.43000600894,716.4961887933392,15.75799641462562,179.09546335897252,tumor_dominant,2
0.00011450475699382812,2.1658127948788786e-7,9.748385811541613e6,9.748385992344577e6,6.988932761516353,487444.60721841257,716.5179309178169,15.75847344419189,179.10090917512844,tumor_dominant,2
0.00011450475699382812,2.3453725312305292e-7,9.748064067063292e6,9.748064321863653e6,6.988918430733233,487428.55500573455,716.541477856236,15.75899007194653,179.1068064134978,tumor_dominant,2
0.00011450475699382812,2.5398189184482656e-7,9.747715593266219e6,9.747715970616695e6,6.988902910758495,487411.171350689,716.5669796287066,15.759549589346753,179.1131948123636,tumor_dominant,2
0.00011450475699382812,2.7503861551253435e-7,9.747338131120082e6,9.747338724483754e6,6.98888610281416,487392.34576253046,716.5945987603541,15.760155562349484,179.12010416121242,tumor_dominant,2
0.00011450475699382812,2.978410762814096e-7,9.746929181319164e6,9.746930185416043e6,6.98886789990074,487371.9585718465,716.6245113297136,15.760811853975378,179.127596127308,tumor_dominant,2
0.00011450475699382812,3.225340069253865e-7,9.746485894504134e6,9.746487756121008e6,6.988848186109925,487349.88016642927,716.6569081061356,15.761522649867661,179.1357071469357,tumor_dominant,2
0.00011450475699382812,3.4927413949127666e-7,9.746004748329327e6,9.74600862347179e6,6.988826835879529,487325.9701632415,716.6919957837775,15.762292484886293,179.14449419311478,tumor_dominant,2
0.00011450475699382812,3.7823120011525856e-7,9.745480366798367e6,9.745489740524659e6,6.988803713185376,487300.07651108905,716.7299983207649,15.763126272767407,179.1540088451877,tumor_dominant,2
0.00011450475699382812,4.095889863160102e-7,9.744900101200443e6,9.744927807032876e6,6.988778670664957,487272.034518148,716.7711583926033,15.764029337829449,179.1643146590322,tumor_dominant,2
0.00011450475699382812,4.4354653360234233e-7,9.744211211280143e6,9.744319248325694e6,6.988751548666795,487241.665797976,716.8157389699682,15.765007449700144,179.17547717955958,tumor_dominant,2
0.00011450475699382812,4.803193788000626e-7,9.743030892277103e6,9.743660192416258e6,6.988722174219195,487208.7771271043,716.8640250318055,15.766066860863047,179.18756797474228,tumor_dominant,2
0.00011450475699382812,5.201409281167251e-7,9.736141774653595e6,9.742946445187088e6,6.9886903599113275,487173.1592066916,716.9163254257724,15.767214347470551,179.20066544615761,tumor_dominant,2
0.00011450475699382812,5.63263938627689e-7,9.53511653646612e6,9.742173463489557e6,6.9886559026790245,487134.5853200765,716.9729748891488,15.768457253667139,179.21485663994878,tumor_dominant,2
0.00011450475699382812,6.099621225868601e-7,279792.99491030496,9.741336325977078e6,6.9886185824868114,487092.80987735133,717.0343362446447,15.769803540012264,179.2302155288071,tumor_dominant,2
0.00011450475699382812,6.605318847450488e-7,7035.09082066618,9.740429701489333e6,6.988578160897568,487047.5668372823,717.1008027867822,15.771261835144095,179.24686576002836,tumor_dominant,2
0.00011450475699382812,7.152942037031436e-7,3925.645896939933,9.739447814752892e6,6.9885343795187875,486998.567996085,717.1728008763771,15.77284149368127,179.26489341759287,tumor_dominant,2
0.00011450475699382812,7.745966692414835e-7,2889.7062235059643,2983.0360109808967,3.4748040598448418,649.1517551258132,208438.91492523163,806.9880562236508,106009.89192957814,intermediate,1
0.00011450475699382812,8.388156885568838e-7,2301.4115175135,2314.8026477155267,3.364701546134808,615.7401026790407,212670.51162246376,665.3099049860701,110491.03949658894,intermediate,1
0.00011450475699382812,9.083588754108175e-7,1891.4665171699755,1894.2823422253678,3.2776739164342445,594.7141014571214,215422.68987008606,566.2673503710254,113510.56462761042,intermediate,1
0.00011450475699382812,9.836676373532668e-7,1576.5211293925895,1577.2131957443257,3.1981656702810186,578.8606471484942,217545.38334344333,486.00228932147786,115898.69417513249,intermediate,1
0.00011450475699382812,1.0652199774439907e-6,1321.6557282298656,1321.84053528121,3.1215074943602237,566.0920150078247,219285.69518854457,417.59735283476783,117896.45047141904,intermediate,1
0.00011450475699382812,1.1535335282543925e-6,1109.2585294836438,1109.310354663893,3.0454443900286097,555.465508810075,220755.42143808518,357.9568114618583,119612.33260340814,intermediate,1
0.00011450475699382812,1.2491688374075696e-6,929.2406047733666,929.2555471669211,2.9686022684240756,546.4627786909759,222016.0747358388,305.4049771700059,121105.59257376254,controlled,0
0.00011450475699382812,1.3527329255106409e-6,775.2501308834012,775.2545073313722,2.8900041349282244,538.7627222302312,223105.79458095296,258.92067674224364,122412.681065803,controlled,0
0.00011450475699382812,1.4648831390624412e-6,642.9771711379791,642.9784628974669,2.8088713431343586,532.148919823835,224050.3657629628,217.82118461585975,123558.11546269731,controlled,0
0.00011450475699382812,1.5863313227918852e-6,529.3067044796666,529.3070682255444,2.7245274156738963,526.4653514395209,224868.49732437893,181.6090180053498,124559.70915235767,controlled,0
0.00011450475699382812,1.7178483379099004e-6,431.8581208629009,431.8582582933009,2.636345707626665,521.5929161077561,225574.6435576279,149.88940104352181,125431.38162171774,controlled,0
0.00011450475699382812,1.8602689549533346e-6,348.71788856825935,348.71791751550705,2.543717883606848,517.4358939461162,226180.62046253122,122.32268023166618,126184.76571986971,controlled,0
0.00011450475699382812,2.0144971522769457e-6,278.2766248508787,278.27663160143544,2.4460345977449243,513.9138296732716,226696.59395405167,98.59565011189632,126830.19616655217,controlled,0
0.00011450475699382812,2.1815118538242366e-6,219.12663530652202,219.1266315482612,2.34267258791812,510.95632689079963,227131.68224843245,78.40459746423976,127377.29003123862,controlled,0
0.00011450475699382812,2.3623731425962365e-6,169.99673470080612,169.9967389147631,2.2329878280247377,508.4998397028788,227494.3387484589,61.445731552292216,127835.30816522936,controlled,0
0.00011450475699382812,2.5582289892565713e-6,129.71149676389894,129.71150275598075,2.116313807654257,506.4855767433338,227792.57250458034,47.41093423373862,128213.33513808362,controlled,0
0.00011450475699382812,2.770322538580971e-6,97.16738266861057,97.16739408417847,1.9919672625247582,504.8583736962736,228034.0702830908,35.987328128451026,128520.35829738696,controlled,0
0.00011450475699382812,3.000000000000001e-6,71.32098574428665,71.32099152446631,1.8592643717075241,503.5660511626141,228226.2317642201,26.85973621321543,128765.24396240908,controlled,0
0.00013111339374215642,2.0000000000000002e-7,9.749136632600782e6,9.74913672429155e6,6.988966205632656,487482.0707355753,716.4629392677865,15.757232801298242,156.40859338258602,tumor_dominant,2
0.00013111339374215642,2.1658127948788786e-7,9.748877199724894e6,9.748877317762215e6,6.988954649705732,487469.125661743,716.4819253192306,15.757649360238162,156.41274032891394,tumor_dominant,2
