run_id,replicate,git_sha,source_fingerprint,julia_version,solver,noise_mode,gompertz_mode,dt_initial,dtmax,adaptive,initial_attractor,final_attractor,switched,valid,seed,b6,noise_scale,noise_horizon,relax_horizon,noise_retcode,relaxation_retcode,noise_reached_horizon,relaxation_reached_horizon,min_state_saved,T_min_noise,T_max_noise,low_distance,high_distance,nearest_distance,noise_solver_rejections,relaxation_solver_rejections,noise_end_T,noise_end_M,noise_end_NK,noise_end_CTL,noise_end_B,relax_end_T,relax_end_M,relax_end_NK,relax_end_CTL,relax_end_B
523,23,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260828,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,7.270922329966062,5.438734925722929e6,1.777330710965239e7,2.9208708370923255,2.1038480556875095e-11,2.1038480556875095e-11,761,0,8.540681470829217e6,387051.37374299206,943.2054667689792,23.253449367663244,263.66079125517604,9.721460689611796e6,486100.9594168072,718.4943420980869,15.801874054388012,205.6350045523919
524,24,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260829,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,4.122689180774901,6.556921676040014e6,2.029792252951342e7,2.9208708370923366,7.83828879996203e-11,7.83828879996203e-11,864,0,6.603397537535613e6,301556.3257762085,1100.688966928854,25.679599646302083,329.6524900833052,9.721460689611802e6,486100.9594168072,718.4943420980876,15.801874049996233,205.6350045728832
525,25,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260830,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,4.899053551593253,4.468205304513408e6,1.9217735685581073e7,2.9208708370923357,3.430493748772805e-11,3.430493748772805e-11,835,1,8.067020913649424e6,478306.3114752816,732.369648416193,13.46920416520255,211.93497606992884,9.721460689611798e6,486100.9594168072,718.4943420980868,15.801874053371531,205.635004557116
526,26,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260831,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,5.685332521677054,5.09394632207315e6,1.9154089018458076e7,2.9208708370922833,2.183697786126125e-11,2.183697786126125e-11,794,0,5.467477045501869e6,235656.80244099136,1425.8330780373383,35.9911653037628,414.50756706441,9.721460689611796e6,486100.9594168072,718.4943420980871,15.801874054329371,205.63500455276895
527,27,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260832,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,10.45138532250063,2.3818368550352645e6,1.359722410181446e7,2.9208708370922594,1.9571459661135083e-11,1.9571459661135083e-11,546,0,9.569321020782834e6,407437.5608038048,1003.6222824912152,27.2203726473056,266.15012943498715,9.721460689611796e6,486100.9594168072,718.4943420980867,15.801874054504275,205.63500455200986
528,28,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260833,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,10.561233793767546,5.107599820203461e6,1.398046568363669e7,2.920870837092343,3.805967370885655e-11,3.805967370885655e-11,666,0,8.04033738445554e6,366740.119321166,944.2309034401576,23.032536683422542,265.6130423236496,9.721460689611798e6,486100.9594168072,718.4943420980875,15.801874053083607,205.63500455844434
529,29,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260834,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,12.799141230222258,4.9984075002644565e6,1.3131616337263234e7,2.920870837092294,1.8823420962590172e-11,1.8823420962590172e-11,597,0,1.0112302294587929e7,509694.54103718826,670.565714105018,14.553918476473662,193.42733786459925,9.721460689612022e6,486100.9594168217,718.4943420980658,15.801874054559955,205.6350045516844
530,30,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260835,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,5.450387662561405,6.541210456928468e6,2.1966857889420364e7,2.9208708370923824,1.1196090202429341e-10,1.1196090202429341e-10,749,0,6.796210630331054e6,336481.9232357668,998.205090616831,21.695792242763904,294.61311950639174,9.721460689611806e6,486100.9594168072,718.4943420980868,15.80187404742232,205.6350045847976
531,31,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260836,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,4.772265666532754,8.453681619533153e6,1.925132550012362e7,2.9208708370909098,6.618460836817902e-11,6.618460836817902e-11,1082,0,9.760049901806835e6,570689.7882469954,639.7769361832705,12.253740245736637,177.89975243435063,9.721460689612033e6,486100.9594168217,718.4943420980653,15.801874051021287,205.63500457160345
532,32,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260837,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,5.926346498913594,7.660260425816966e6,1.7654679925110534e7,2.9208708370922203,5.2299416947480244e-11,5.2299416947480244e-11,918,0,1.029262740351739e7,599229.6873048991,578.9503609196306,10.843393811861421,167.67099274614617,9.721460689612025e6,486100.9594168217,718.4943420980654,15.801874052000981,205.6350045638204
533,33,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260838,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,5.256647334971671,5.828554065042604e6,2.1249044453271747e7,2.9208708370921497,7.112570342534035e-11,7.112570342534035e-11,838,1,1.2043493055537047e7,695812.9110772646,492.3690156966241,9.36616108104472,140.98786514761713,9.721460689612027e6,486100.9594168217,718.4943420980654,15.801874050563637,205.63500457070882
534,34,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260839,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,10.506674155916022,3.766553584794471e6,1.3798249214965437e7,2.9208708370923553,1.0420599800087768e-10,1.0420599800087768e-10,550,0,6.720479619300715e6,307431.89685674227,1207.7642296725314,29.14298140616701,343.63730850753467,9.721460689611806e6,486100.9594168072,718.4943420980866,15.801874048017735,205.63500458208114
535,35,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260840,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,7.668656553645361,4.121216018260223e6,1.5819894777616244e7,2.9208708370922034,3.375653253924507e-11,3.375653253924507e-11,690,1,1.516511909636239e7,873633.3855236098,403.6012219551135,7.70702088496476,115.43655387471296,9.721460689612024e6,486100.9594168217,718.4943420980658,15.801874053421924,205.63500455722308
536,36,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260841,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,8.176847927221365,4.522236754826192e6,1.570626456136049e7,2.9208708370923335,1.8604050266983575e-11,1.8604050266983575e-11,632,0,9.099586482290782e6,410690.44948595855,919.7597702425815,22.81805944961415,256.2770748929622,9.721460689611796e6,486100.9594168072,718.4943420980873,15.801874054573933,205.63500455150276
537,37,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260842,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,7.9640143305083955,4.318984826744573e6,1.636638414335748e7,2.9208708370923406,3.359482922395625e-11,3.359482922395625e-11,631,1,1.0229391754107075e7,478047.89631415997,766.9975097889933,18.467399778073467,212.04013924463354,9.721460689612024e6,486100.9594168216,718.4943420980663,15.801874053426053,205.63500455686727
538,38,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260843,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,7.331956956562591,5.577384270796489e6,1.6434140689367833e7,2.920870837092288,1.7615224583337467e-11,1.7615224583337467e-11,713,0,6.063225433934713e6,257757.06241578,1336.3530458418932,34.6622631978273,381.1032903227994,9.721460689611796e6,486100.9594168072,718.4943420980873,15.801874054652382,205.63500455124893
539,39,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260844,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,9.839113031773357,7.553626610967828e6,1.3680598008480344e7,2.92087083709224,2.8881038968446753e-11,2.8881038968446753e-11,752,1,1.1338956171853967e7,617679.1562431483,601.1161368202444,12.317725348940979,168.12003652428726,9.721460689612024e6,486100.9594168217,718.4943420980655,15.801874053793052,205.63500455539977
540,40,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260845,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,11.165541966177546,2.9213711353449216e6,1.367428700160526e7,2.9208708370924357,7.897709294162162e-11,7.897709294162162e-11,572,0,8.59164340211515e6,358936.3290090529,1035.2512972487,27.336420336056474,295.3482348413422,9.721460689611802e6,486100.9594168072,718.4943420980869,15.80187404994488,205.63500457288174
541,41,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260846,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,10.281438334509243,3.8880975352037996e6,1.4846646535105921e7,2.920870837092373,3.366457461370883e-11,3.366457461370883e-11,645,0,1.0008299251209535e7,474991.2000055365,782.1754920790307,18.26498965731814,221.35139251854469,9.721460689612024e6,486100.9594168217,718.4943420980652,15.801874053418818,205.63500455682254
542,42,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260847,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,10.362494805820816,4.969783413708897e6,1.3083455405919999e7,2.9208708370923278,2.0602302790330685e-11,2.0602302790330685e-11,613,0,8.572706477059545e6,393711.8840647459,885.4696131919595,21.701463414139237,244.64045644078746,9.721460689611796e6,486100.95941680716,718.4943420980871,15.801874054421276,205.6350045522309
543,43,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260848,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,9.366006608680017,6.162561684968462e6,1.518095515191956e7,2.920870837092484,7.779137604250655e-11,7.779137604250655e-11,635,0,8.85128786110213e6,423026.724738832,839.517359863907,19.379301531192812,239.15736053651025,9.721460689611802e6,486100.9594168072,718.4943420980862,15.801874050032806,205.6350045723519
544,44,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260849,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,4.031604293451841,5.32402825637355e6,2.234471208816413e7,2.920870837092345,1.1259101977035802e-10,1.1259101977035802e-10,745,0,6.493898292364834e6,326176.8676984059,1118.338370633147,24.85767640812514,312.35163571863353,9.721460689611806e6,486100.9594168072,718.4943420980876,15.80187404737628,205.6350045851036
545,45,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260850,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,11.764099679265982,4.922986907708976e6,1.2076379977063697e7,2.920870837092312,4.2789927918770947e-11,4.2789927918770947e-11,624,0,6.799870864525381e6,297267.1966714118,1169.7348585242607,29.378580665922797,335.7187697401774,9.721460689611798e6,486100.9594168072,718.494342098087,15.801874052723207,205.63500456020301
546,46,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260851,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,7.160404221179482,3.404611006933634e6,1.6897640575411234e7,2.9208708370922998,4.60599092394685e-11,4.60599092394685e-11,621,0,1.0247206314720439e7,533313.8972497057,713.5545392584014,15.32887283987121,199.0802766595034,9.721460689612025e6,486100.9594168217,718.4943420980662,15.801874052474,205.6350045614161
547,47,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260852,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,9.207204531808474,4.1698251452353494e6,1.5292542399729393e7,2.920870837092226,2.4537849792784274e-11,2.4537849792784274e-11,562,1,1.5121095129828477e7,792680.217215051,439.8782799637377,9.207204531808474,126.34162636074988,9.721460689612024e6,486100.9594168217,718.4943420980655,15.80187405412647,205.63500455387586
548,48,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260853,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,10.609502478519634,3.1910133443240463e6,1.387599565921892e7,2.9208708370922896,2.053521669130281e-11,2.053521669130281e-11,537,0,5.704502368502938e6,214410.254059114,1605.477399389307,46.68441194676557,464.87588164382635,9.721460689611796e6,486100.95941680716,718.494342098087,15.801874054428682,205.6350045522898
549,49,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260854,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,8.360673903875192,1.3230530630318352e6,1.7729340321157232e7,2.9208708370923078,7.442248618097281e-11,7.442248618097281e-11,453,0,6.0954655950736115e6,233637.2458792714,1499.119207725327,43.01602928999396,429.95110982583634,9.721460689611802e6,486100.9594168072,718.4943420980876,15.80187405030123,205.63500457152927
550,50,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260855,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,13.09649340207043,3.8530691558186137e6,1.2558130763567232e7,2.920870837092303,2.1290872317635857e-11,2.1290872317635857e-11,513,0,6.921347575227333e6,272600.4982949976,1247.0874420597488,34.55245871605086,361.76431338809584,9.721460689611796e6,486100.9594168072,718.4943420980875,15.801874054370014,205.6350045525309
551,51,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260856,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,11.91015382413027,3.7142386890814924e6,1.258359219907438e7,2.9208708370924352,8.800408618578237e-11,8.800408618578237e-11,618,0,7.9241763786249e6,357482.85234097403,953.0888591883463,22.9802813732229,277.3523860963775,9.721460689611804e6,486100.95941680716,718.4943420980874,15.801874049253662,205.63500457611207
552,52,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260857,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,13.87901438969407,5.62352433578395e6,1.2088662383871831e7,2.9208708370923238,1.7606600209748892e-11,1.7606600209748892e-11,622,0,1.0058782934508111e7,471641.0478926319,728.956868900238,17.071904583445317,209.20207006325538,9.721460689612022e6,486100.9594168217,718.494342098066,15.80187405465136,205.63500455118447
553,53,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260858,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,11.782715938089908,3.894504187192899e6,1.286821790905116e7,2.920870837092274,5.483628078501546e-11,5.483628078501546e-11,510,0,4.993493073869597e6,189997.3118210105,1636.8108365927112,46.07008076751971,487.650747530649,9.7214606896118e6,486100.9594168072,718.4943420980869,15.801874051803045,205.63500456459536
554,54,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260859,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,5.800317873460501,4.550907448060641e6,1.9644479405768756e7,2.920870837092292,5.263500115017706e-11,5.263500115017706e-11,665,0,5.335344139118073e6,210293.0949466364,1713.7127572059533,47.845208840052834,490.5647609913508,9.7214606896118e6,486100.9594168072,718.4943420980875,15.801874051970529,205.63500456376877
555,55,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260860,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,12.076319404363904,4.129482829857269e6,1.248219510146916e7,2.9208708370922527,2.6990932990467252e-11,2.6990932990467252e-11,553,0,1.1196665555565644e7,561200.1517483703,625.8431165435621,13.889803446028424,176.06744514112827,9.721460689612024e6,486100.9594168217,718.4943420980654,15.801874053937011,205.6350045546958
556,56,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260861,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,11.377443194719376,5.237744534530175e6,1.5073479116326056e7,2.920870837092063,8.714557707656485e-11,8.714557707656485e-11,579,1,1.5073479116326056e7,765320.9609925274,508.7167299481173,11.377443194719376,138.55798976095062,9.72146068961203e6,486100.9594168217,718.4943420980655,15.801874049342176,205.63500457662792
557,57,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260862,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,6.696268642486205,6.037416288118435e6,1.73299230207391e7,2.920870837092232,2.1875664266776253e-11,2.1875664266776253e-11,799,1,1.1448665117379913e7,664108.0164083896,520.2034790588448,9.745688740440329,151.43420766006997,9.721460689612022e6,486100.9594168217,718.4943420980654,15.80187405432997,205.63500455291071
558,58,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260863,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,10.606444334939521,4.692544966411731e6,1.3444628067119543e7,2.920870837092323,5.039281799786054e-11,5.039281799786054e-11,601,0,6.993041457976787e6,315024.43731754017,1162.4592337717822,28.04841756381064,338.48776560571235,9.7214606896118e6,486100.9594168072,718.4943420980869,15.801874052140361,205.63500456289898
559,59,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260864,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,12.06554413169124,2.8756596035722755e6,1.3603111155728713e7,2.9208708370922998,3.080916106785073e-11,3.080916106785073e-11,493,0,6.462446277081323e6,282555.8985078326,1274.9687791088995,31.90320616667619,367.7676203000912,9.721460689611796e6,486100.95941680716,718.4943420980871,15.801874053641336,205.63500455594263
560,60,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260865,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,10.62925138700383,4.1312049062044974e6,1.2404412815892134e7,2.92087083709231,4.1094162775575156e-11,4.1094162775575156e-11,609,0,6.587670032458855e6,316871.47461815586,1045.4185937332677,23.845323041012,300.03493376915196,9.721460689611798e6,486100.9594168072,718.4943420980869,15.801874052853176,205.63500455960056
561,61,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260866,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,5.14776815735497,6.269719036161033e6,1.9937125220152754e7,2.9208708370921554,3.950033512429435e-11,3.950033512429435e-11,863,1,1.1806093249081047e7,680200.2999380282,558.1774488052378,10.97114047701596,152.56077103695708,9.721460689612025e6,486100.9594168217,718.4943420980654,15.801874052985031,205.6350045593826
562,62,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260867,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,8.189577602331534,5.068550993948084e6,1.4722285088917665e7,2.920870837092366,2.948414198771524e-11,2.948414198771524e-11,691,0,9.147291747964188e6,398707.6600288784,835.910451447785,21.175621101130538,238.06769643319794,9.721460689611796e6,486100.95941680716,718.494342098087,15.801874053738915,205.63500455532625
563,63,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260868,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,7.134337119192159,5.22315100810412e6,1.745022297405991e7,2.9208708370923517,2.362285253867244e-11,2.362285253867244e-11,793,0,9.046517872142626e6,449139.69639120606,761.1208232608428,16.743237136733118,220.05649142046732,9.721460689611796e6,486100.9594168072,718.4943420980871,15.801874054188572,205.63500455325973
564,64,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260869,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,7.3656160429843425,5.677619206380139e6,1.6385188207187673e7,2.920870837092333,1.0982484696900354e-10,1.0982484696900354e-10,729,0,5.677619206380139e6,252089.58415214787,1261.0909739338872,30.519960990404297,373.1552607334701,9.721460689611806e6,486100.95941680716,718.4943420980871,15.801874047588829,205.63500458414052
565,65,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260870,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,4.704742410657693,6.562963818245229e6,2.422141694944651e7,2.920870837092408,6.444980650006232e-11,6.444980650006232e-11,926,0,8.106733925041273e6,407333.55026266037,860.8651445749384,18.734726014259554,248.34926409231156,9.721460689611802e6,486100.9594168072,718.4943420980869,15.801874051058906,205.63500456774324
566,66,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260871,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,14.642485364094625,3.543869793943528e6,1.0889505965048116e7,2.920870837092278,2.826278311655718e-11,2.826278311655718e-11,558,0,4.619863848152689e6,184674.4957921681,1916.4372473812602,53.15420147976307,541.8663110414466,9.721460689611796e6,486100.9594168072,718.4943420980871,15.801874053837624,205.6350045550789
567,67,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260872,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,5.4599906007899985,7.204566772180467e6,1.885876429451264e7,2.920870837092302,8.233434892682783e-11,8.233434892682783e-11,914,0,1.053957837762687e7,536373.032175676,665.9529071920598,14.296984238174607,192.45198833951258,9.72146068961203e6,486100.9594168216,718.4943420980663,15.801874049696185,205.6350045743889
568,68,7f3bcef5a08e3ee69ec959154bc064e98543e76d,5fccb18775a1c53c589e1a644bcdca5c2966e2c9f1b72779e18c5571bee51811,1.12.5,SOSRI,paper_common,continuation,0.01,0.05,true,high,high,false,true,26260873,1.5e-6,0.15,60.0,1500.0,Success,Success,true,true,8.94250809501268,4.1161093409676678e6,1.4889884384111125e7,2.920870837092303,2.2081322397397723e-11,2.2081322397397723e-11,626,0,6.756768572335e6,263090.4213698901,1587.82574311642,48.33391232390545,402.6630135093963,9.721460689611796e6,486100.95941680716,718.494342098087,15.801874054309517,205.63500455281476
